"","time","location","Location_name","rating"
"56","2020-04-06 00:35:00",2,"Northwest",8
"57","2020-04-06 00:35:00",3,"Old Town",5
"58","2020-04-06 00:35:00",3,"Old Town",10
"59","2020-04-06 00:35:00",9,"Broadview",8
"60","2020-04-06 00:35:00",17,"Oak Willow",2
"61","2020-04-06 00:40:00",2,"Northwest",5
"62","2020-04-06 00:40:00",2,"Northwest",7
"63","2020-04-06 00:40:00",3,"Old Town",10
"64","2020-04-06 00:40:00",3,"Old Town",10
"65","2020-04-06 00:40:00",5,"Southwest",0
"66","2020-04-06 00:40:00",5,"Southwest",5
"67","2020-04-06 00:40:00",6,"Downtown",10
"68","2020-04-06 00:40:00",6,"Downtown",10
"69","2020-04-06 00:40:00",19,"West Parton",4
"70","2020-04-06 00:45:00",2,"Northwest",10
"71","2020-04-06 00:45:00",2,"Northwest",9
"72","2020-04-06 00:45:00",6,"Downtown",10
"73","2020-04-06 00:45:00",8,"Scenic Vista",0
"74","2020-04-06 00:45:00",9,"Broadview",4
"75","2020-04-06 00:50:00",2,"Northwest",8
"76","2020-04-06 00:50:00",3,"Old Town",0
"77","2020-04-06 00:50:00",5,"Southwest",9
"78","2020-04-06 00:50:00",9,"Broadview",7
"79","2020-04-06 00:50:00",14,"Easton",2
"80","2020-04-06 00:50:00",14,"Easton",4
"81","2020-04-06 00:50:00",15,"Weston",9
"82","2020-04-06 00:50:00",19,"West Parton",9
"83","2020-04-06 00:55:00",2,"Northwest",8
"84","2020-04-06 00:55:00",4,"Safe Town",9
"85","2020-04-06 00:55:00",6,"Downtown",7
"86","2020-04-06 00:55:00",14,"Easton",7
"87","2020-04-06 00:55:00",15,"Weston",0
"88","2020-04-06 00:55:00",15,"Weston",10
"89","2020-04-06 00:55:00",15,"Weston",10
"90","2020-04-06 00:55:00",15,"Weston",10
"91","2020-04-06 00:55:00",19,"West Parton",6
"92","2020-04-06 01:00:00",3,"Old Town",0
"93","2020-04-06 01:00:00",6,"Downtown",1
"94","2020-04-06 01:00:00",6,"Downtown",10
"95","2020-04-06 01:00:00",9,"Broadview",7
"96","2020-04-06 01:00:00",9,"Broadview",10
"97","2020-04-06 01:00:00",12,"Pepper Mill",10
"98","2020-04-06 01:00:00",14,"Easton",8
"99","2020-04-06 01:00:00",14,"Easton",10
"100","2020-04-06 01:00:00",15,"Weston",10
"101","2020-04-06 01:05:00",2,"Northwest",10
"102","2020-04-06 01:05:00",2,"Northwest",3
"103","2020-04-06 01:05:00",6,"Downtown",7
"104","2020-04-06 01:05:00",9,"Broadview",7
"105","2020-04-06 01:05:00",11,"Terrapin",5
"106","2020-04-06 01:05:00",12,"Pepper Mill",0
"107","2020-04-06 01:05:00",15,"Weston",0
"108","2020-04-06 01:10:00",3,"Old Town",0
"109","2020-04-06 01:10:00",3,"Old Town",1
"110","2020-04-06 01:10:00",6,"Downtown",9
"111","2020-04-06 01:10:00",6,"Downtown",5
"112","2020-04-06 01:10:00",8,"Scenic Vista",10
"113","2020-04-06 01:10:00",9,"Broadview",1
"114","2020-04-06 01:10:00",13,"Cheddarford",7
"115","2020-04-06 01:10:00",16,"Southton",10
"116","2020-04-06 01:10:00",16,"Southton",10
"117","2020-04-06 01:15:00",2,"Northwest",10
"118","2020-04-06 01:15:00",3,"Old Town",6
"119","2020-04-06 01:15:00",6,"Downtown",2
"120","2020-04-06 01:15:00",6,"Downtown",6
"121","2020-04-06 01:15:00",6,"Downtown",5
"122","2020-04-06 01:15:00",8,"Scenic Vista",5
"123","2020-04-06 01:15:00",8,"Scenic Vista",9
"124","2020-04-06 01:15:00",8,"Scenic Vista",1
"125","2020-04-06 01:15:00",8,"Scenic Vista",10
"126","2020-04-06 01:15:00",9,"Broadview",8
"127","2020-04-06 01:15:00",13,"Cheddarford",2
"128","2020-04-06 01:15:00",13,"Cheddarford",8
"129","2020-04-06 01:15:00",14,"Easton",4
"130","2020-04-06 01:15:00",18,"East Parton",1
"131","2020-04-06 01:20:00",1,"Palace Hills",10
"132","2020-04-06 01:20:00",2,"Northwest",10
"133","2020-04-06 01:20:00",3,"Old Town",6
"134","2020-04-06 01:20:00",9,"Broadview",0
"135","2020-04-06 01:20:00",11,"Terrapin",10
"136","2020-04-06 01:20:00",15,"Weston",4
"137","2020-04-06 01:25:00",1,"Palace Hills",5
"138","2020-04-06 01:25:00",9,"Broadview",6
"139","2020-04-06 01:25:00",12,"Pepper Mill",10
"140","2020-04-06 01:25:00",14,"Easton",7
"141","2020-04-06 01:25:00",14,"Easton",2
"142","2020-04-06 01:25:00",18,"East Parton",4
"143","2020-04-06 01:30:00",3,"Old Town",5
"144","2020-04-06 01:30:00",6,"Downtown",2
"145","2020-04-06 01:30:00",11,"Terrapin",10
"146","2020-04-06 01:30:00",19,"West Parton",8
"147","2020-04-06 01:35:00",1,"Palace Hills",9
"148","2020-04-06 01:35:00",5,"Southwest",2
"149","2020-04-06 01:35:00",6,"Downtown",6
"150","2020-04-06 01:35:00",11,"Terrapin",2
"151","2020-04-06 01:35:00",12,"Pepper Mill",1
"152","2020-04-06 01:35:00",18,"East Parton",2
"153","2020-04-06 01:40:00",2,"Northwest",5
"154","2020-04-06 01:40:00",3,"Old Town",0
"155","2020-04-06 01:40:00",3,"Old Town",2
"156","2020-04-06 01:40:00",10,"Chapparal",1
"157","2020-04-06 01:40:00",15,"Weston",6
"158","2020-04-06 01:40:00",15,"Weston",5
"159","2020-04-06 01:45:00",2,"Northwest",1
"160","2020-04-06 01:45:00",2,"Northwest",8
"161","2020-04-06 01:45:00",3,"Old Town",10
"162","2020-04-06 01:45:00",3,"Old Town",3
"163","2020-04-06 01:45:00",8,"Scenic Vista",8
"164","2020-04-06 01:50:00",2,"Northwest",6
"165","2020-04-06 01:50:00",3,"Old Town",9
"166","2020-04-06 01:50:00",3,"Old Town",9
"167","2020-04-06 01:50:00",5,"Southwest",9
"168","2020-04-06 01:50:00",8,"Scenic Vista",8
"169","2020-04-06 01:50:00",8,"Scenic Vista",5
"170","2020-04-06 01:50:00",8,"Scenic Vista",4
"171","2020-04-06 01:50:00",9,"Broadview",4
"172","2020-04-06 01:50:00",19,"West Parton",8
"173","2020-04-06 01:55:00",2,"Northwest",4
"174","2020-04-06 01:55:00",8,"Scenic Vista",2
"175","2020-04-06 01:55:00",8,"Scenic Vista",10
"176","2020-04-06 01:55:00",9,"Broadview",10
"177","2020-04-06 01:55:00",9,"Broadview",10
"178","2020-04-06 01:55:00",9,"Broadview",1
"179","2020-04-06 01:55:00",9,"Broadview",0
"180","2020-04-06 01:55:00",15,"Weston",7
"181","2020-04-06 01:55:00",15,"Weston",7
"182","2020-04-06 01:55:00",18,"East Parton",10
"183","2020-04-06 02:00:00",1,"Palace Hills",6
"184","2020-04-06 02:00:00",19,"West Parton",10
"185","2020-04-06 02:05:00",2,"Northwest",0
"186","2020-04-06 02:05:00",2,"Northwest",3
"187","2020-04-06 02:05:00",4,"Safe Town",10
"188","2020-04-06 02:05:00",9,"Broadview",9
"189","2020-04-06 02:05:00",11,"Terrapin",9
"190","2020-04-06 02:05:00",11,"Terrapin",6
"191","2020-04-06 02:05:00",14,"Easton",1
"192","2020-04-06 02:05:00",15,"Weston",7
"193","2020-04-06 02:05:00",15,"Weston",4
"194","2020-04-06 02:10:00",2,"Northwest",6
"195","2020-04-06 02:10:00",3,"Old Town",10
"196","2020-04-06 02:10:00",6,"Downtown",3
"197","2020-04-06 02:10:00",8,"Scenic Vista",10
"198","2020-04-06 02:10:00",8,"Scenic Vista",8
"199","2020-04-06 02:10:00",15,"Weston",0
"200","2020-04-06 02:15:00",1,"Palace Hills",3
"201","2020-04-06 02:15:00",1,"Palace Hills",9
"202","2020-04-06 02:15:00",6,"Downtown",8
"203","2020-04-06 02:15:00",6,"Downtown",10
"204","2020-04-06 02:15:00",8,"Scenic Vista",7
"205","2020-04-06 02:15:00",10,"Chapparal",8
"206","2020-04-06 02:15:00",13,"Cheddarford",9
"207","2020-04-06 02:15:00",15,"Weston",4
"208","2020-04-06 02:15:00",18,"East Parton",10
"209","2020-04-06 02:20:00",1,"Palace Hills",3
"210","2020-04-06 02:20:00",2,"Northwest",2
"211","2020-04-06 02:20:00",3,"Old Town",5
"212","2020-04-06 02:20:00",3,"Old Town",2
"213","2020-04-06 02:20:00",6,"Downtown",7
"214","2020-04-06 02:20:00",6,"Downtown",8
"215","2020-04-06 02:20:00",9,"Broadview",10
"216","2020-04-06 02:20:00",12,"Pepper Mill",6
"217","2020-04-06 02:25:00",1,"Palace Hills",0
"218","2020-04-06 02:25:00",1,"Palace Hills",8
"219","2020-04-06 02:25:00",3,"Old Town",4
"220","2020-04-06 02:25:00",4,"Safe Town",10
"221","2020-04-06 02:25:00",10,"Chapparal",5
"222","2020-04-06 02:25:00",11,"Terrapin",10
"223","2020-04-06 02:25:00",14,"Easton",8
"224","2020-04-06 02:25:00",19,"West Parton",9
"225","2020-04-06 02:30:00",1,"Palace Hills",5
"226","2020-04-06 02:30:00",3,"Old Town",7
"227","2020-04-06 02:30:00",8,"Scenic Vista",3
"228","2020-04-06 02:30:00",9,"Broadview",10
"229","2020-04-06 02:30:00",12,"Pepper Mill",7
"230","2020-04-06 02:30:00",19,"West Parton",5
"231","2020-04-06 02:35:00",4,"Safe Town",5
"232","2020-04-06 02:35:00",6,"Downtown",2
"233","2020-04-06 02:35:00",6,"Downtown",0
"234","2020-04-06 02:35:00",8,"Scenic Vista",2
"235","2020-04-06 02:35:00",8,"Scenic Vista",3
"236","2020-04-06 02:35:00",8,"Scenic Vista",0
"237","2020-04-06 02:35:00",8,"Scenic Vista",9
"238","2020-04-06 02:35:00",9,"Broadview",0
"239","2020-04-06 02:35:00",9,"Broadview",10
"240","2020-04-06 02:35:00",15,"Weston",0
"241","2020-04-06 02:35:00",19,"West Parton",8
"242","2020-04-06 02:40:00",2,"Northwest",0
"243","2020-04-06 02:40:00",3,"Old Town",10
"244","2020-04-06 02:40:00",6,"Downtown",8
"245","2020-04-06 02:40:00",8,"Scenic Vista",5
"246","2020-04-06 02:40:00",9,"Broadview",10
"247","2020-04-06 02:40:00",14,"Easton",5
"248","2020-04-06 02:40:00",16,"Southton",10
"249","2020-04-06 02:45:00",2,"Northwest",10
"250","2020-04-06 02:45:00",2,"Northwest",9
"251","2020-04-06 02:45:00",6,"Downtown",7
"252","2020-04-06 02:45:00",11,"Terrapin",6
"253","2020-04-06 02:45:00",15,"Weston",0
"254","2020-04-06 02:45:00",19,"West Parton",7
"255","2020-04-06 02:50:00",5,"Southwest",7
"256","2020-04-06 02:50:00",6,"Downtown",9
"257","2020-04-06 02:50:00",6,"Downtown",3
"258","2020-04-06 02:50:00",8,"Scenic Vista",6
"259","2020-04-06 02:50:00",9,"Broadview",5
"260","2020-04-06 02:50:00",9,"Broadview",3
"261","2020-04-06 02:50:00",10,"Chapparal",0
"262","2020-04-06 02:50:00",11,"Terrapin",0
"263","2020-04-06 02:50:00",15,"Weston",10
"264","2020-04-06 02:50:00",15,"Weston",6
"265","2020-04-06 02:50:00",15,"Weston",3
"266","2020-04-06 02:55:00",2,"Northwest",10
"267","2020-04-06 02:55:00",6,"Downtown",6
"268","2020-04-06 02:55:00",9,"Broadview",10
"269","2020-04-06 02:55:00",9,"Broadview",4
"270","2020-04-06 02:55:00",11,"Terrapin",10
"271","2020-04-06 02:55:00",12,"Pepper Mill",3
"272","2020-04-06 02:55:00",15,"Weston",1
"273","2020-04-06 02:55:00",16,"Southton",10
"274","2020-04-06 03:00:00",1,"Palace Hills",10
"275","2020-04-06 03:00:00",2,"Northwest",2
"276","2020-04-06 03:00:00",2,"Northwest",6
"277","2020-04-06 03:00:00",2,"Northwest",0
"278","2020-04-06 03:00:00",3,"Old Town",4
"279","2020-04-06 03:00:00",5,"Southwest",4
"280","2020-04-06 03:00:00",6,"Downtown",9
"281","2020-04-06 03:00:00",8,"Scenic Vista",0
"282","2020-04-06 03:00:00",11,"Terrapin",3
"283","2020-04-06 03:00:00",12,"Pepper Mill",3
"284","2020-04-06 03:00:00",14,"Easton",8
"285","2020-04-06 03:00:00",15,"Weston",7
"286","2020-04-06 03:00:00",19,"West Parton",2
"287","2020-04-06 03:05:00",1,"Palace Hills",4
"288","2020-04-06 03:05:00",2,"Northwest",10
"289","2020-04-06 03:05:00",3,"Old Town",3
"290","2020-04-06 03:05:00",3,"Old Town",7
"291","2020-04-06 03:05:00",6,"Downtown",5
"292","2020-04-06 03:05:00",6,"Downtown",8
"293","2020-04-06 03:05:00",8,"Scenic Vista",0
"294","2020-04-06 03:05:00",9,"Broadview",0
"295","2020-04-06 03:10:00",2,"Northwest",10
"296","2020-04-06 03:10:00",6,"Downtown",5
"297","2020-04-06 03:10:00",6,"Downtown",10
"298","2020-04-06 03:10:00",14,"Easton",10
"299","2020-04-06 03:10:00",15,"Weston",4
"300","2020-04-06 03:10:00",18,"East Parton",0
"301","2020-04-06 03:15:00",2,"Northwest",6
"302","2020-04-06 03:15:00",6,"Downtown",5
"303","2020-04-06 03:15:00",8,"Scenic Vista",6
"304","2020-04-06 03:15:00",8,"Scenic Vista",9
"305","2020-04-06 03:15:00",9,"Broadview",10
"306","2020-04-06 03:15:00",15,"Weston",3
"307","2020-04-06 03:15:00",18,"East Parton",7
"308","2020-04-06 03:20:00",2,"Northwest",4
"309","2020-04-06 03:20:00",6,"Downtown",7
"310","2020-04-06 03:20:00",8,"Scenic Vista",7
"311","2020-04-06 03:20:00",10,"Chapparal",0
"312","2020-04-06 03:20:00",15,"Weston",1
"313","2020-04-06 03:25:00",2,"Northwest",4
"314","2020-04-06 03:25:00",5,"Southwest",10
"315","2020-04-06 03:25:00",6,"Downtown",9
"316","2020-04-06 03:25:00",6,"Downtown",8
"317","2020-04-06 03:30:00",2,"Northwest",3
"318","2020-04-06 03:30:00",6,"Downtown",4
"319","2020-04-06 03:35:00",2,"Northwest",10
"320","2020-04-06 03:35:00",3,"Old Town",10
"321","2020-04-06 03:35:00",3,"Old Town",1
"322","2020-04-06 03:35:00",9,"Broadview",4
"323","2020-04-06 03:35:00",9,"Broadview",9
"324","2020-04-06 03:35:00",12,"Pepper Mill",4
"325","2020-04-06 03:35:00",15,"Weston",7
"326","2020-04-06 03:35:00",16,"Southton",10
"327","2020-04-06 03:40:00",2,"Northwest",4
"328","2020-04-06 03:40:00",5,"Southwest",8
"329","2020-04-06 03:40:00",6,"Downtown",10
"330","2020-04-06 03:40:00",8,"Scenic Vista",10
"331","2020-04-06 03:40:00",8,"Scenic Vista",0
"332","2020-04-06 03:40:00",9,"Broadview",1
"333","2020-04-06 03:40:00",16,"Southton",4
"334","2020-04-06 03:40:00",19,"West Parton",0
"335","2020-04-06 03:45:00",3,"Old Town",2
"336","2020-04-06 03:45:00",4,"Safe Town",3
"337","2020-04-06 03:45:00",5,"Southwest",1
"338","2020-04-06 03:45:00",5,"Southwest",7
"339","2020-04-06 03:45:00",8,"Scenic Vista",1
"340","2020-04-06 03:45:00",9,"Broadview",10
"341","2020-04-06 03:45:00",15,"Weston",6
"342","2020-04-06 03:45:00",15,"Weston",1
"343","2020-04-06 03:50:00",1,"Palace Hills",2
"344","2020-04-06 03:50:00",2,"Northwest",9
"345","2020-04-06 03:50:00",6,"Downtown",4
"346","2020-04-06 03:50:00",6,"Downtown",8
"347","2020-04-06 03:50:00",8,"Scenic Vista",1
"348","2020-04-06 03:50:00",14,"Easton",10
"349","2020-04-06 03:50:00",18,"East Parton",8
"350","2020-04-06 03:55:00",6,"Downtown",10
"351","2020-04-06 03:55:00",8,"Scenic Vista",4
"352","2020-04-06 03:55:00",8,"Scenic Vista",7
"353","2020-04-06 03:55:00",15,"Weston",7
"354","2020-04-06 04:00:00",2,"Northwest",9
"355","2020-04-06 04:00:00",6,"Downtown",3
"356","2020-04-06 04:00:00",6,"Downtown",9
"357","2020-04-06 04:00:00",6,"Downtown",3
"358","2020-04-06 04:00:00",6,"Downtown",4
"359","2020-04-06 04:00:00",8,"Scenic Vista",4
"360","2020-04-06 04:00:00",8,"Scenic Vista",2
"361","2020-04-06 04:00:00",11,"Terrapin",5
"362","2020-04-06 04:00:00",19,"West Parton",5
"363","2020-04-06 04:05:00",2,"Northwest",4
"364","2020-04-06 04:05:00",3,"Old Town",10
"365","2020-04-06 04:05:00",6,"Downtown",10
"366","2020-04-06 04:05:00",8,"Scenic Vista",5
"367","2020-04-06 04:05:00",8,"Scenic Vista",3
"368","2020-04-06 04:05:00",9,"Broadview",4
"369","2020-04-06 04:05:00",14,"Easton",8
"370","2020-04-06 04:05:00",15,"Weston",3
"371","2020-04-06 04:05:00",18,"East Parton",3
"372","2020-04-06 04:10:00",8,"Scenic Vista",6
"373","2020-04-06 04:10:00",8,"Scenic Vista",8
"374","2020-04-06 04:10:00",8,"Scenic Vista",1
"375","2020-04-06 04:10:00",8,"Scenic Vista",0
"376","2020-04-06 04:10:00",9,"Broadview",10
"377","2020-04-06 04:10:00",15,"Weston",10
"378","2020-04-06 04:10:00",16,"Southton",4
"379","2020-04-06 04:10:00",17,"Oak Willow",2
"380","2020-04-06 04:15:00",1,"Palace Hills",3
"381","2020-04-06 04:15:00",2,"Northwest",3
"382","2020-04-06 04:15:00",2,"Northwest",5
"383","2020-04-06 04:15:00",4,"Safe Town",4
"384","2020-04-06 04:15:00",5,"Southwest",5
"385","2020-04-06 04:15:00",5,"Southwest",10
"386","2020-04-06 04:15:00",5,"Southwest",5
"387","2020-04-06 04:15:00",6,"Downtown",10
"388","2020-04-06 04:15:00",8,"Scenic Vista",10
"389","2020-04-06 04:15:00",8,"Scenic Vista",7
"390","2020-04-06 04:15:00",9,"Broadview",10
"391","2020-04-06 04:15:00",14,"Easton",7
"392","2020-04-06 04:20:00",6,"Downtown",8
"393","2020-04-06 04:20:00",6,"Downtown",1
"394","2020-04-06 04:20:00",9,"Broadview",10
"395","2020-04-06 04:20:00",15,"Weston",0
"396","2020-04-06 04:20:00",19,"West Parton",0
"397","2020-04-06 04:25:00",2,"Northwest",10
"398","2020-04-06 04:25:00",4,"Safe Town",5
"399","2020-04-06 04:25:00",6,"Downtown",3
"400","2020-04-06 04:25:00",6,"Downtown",8
"401","2020-04-06 04:25:00",8,"Scenic Vista",7
"402","2020-04-06 04:25:00",14,"Easton",3
"403","2020-04-06 04:25:00",15,"Weston",9
"404","2020-04-06 04:30:00",6,"Downtown",1
"405","2020-04-06 04:30:00",8,"Scenic Vista",6
"406","2020-04-06 04:30:00",8,"Scenic Vista",7
"407","2020-04-06 04:30:00",9,"Broadview",10
"408","2020-04-06 04:30:00",9,"Broadview",6
"409","2020-04-06 04:30:00",10,"Chapparal",9
"410","2020-04-06 04:30:00",14,"Easton",7
"411","2020-04-06 04:30:00",15,"Weston",10
"412","2020-04-06 04:35:00",2,"Northwest",10
"413","2020-04-06 04:35:00",8,"Scenic Vista",8
"414","2020-04-06 04:35:00",14,"Easton",10
"415","2020-04-06 04:35:00",15,"Weston",9
"416","2020-04-06 04:35:00",15,"Weston",5
"417","2020-04-06 04:40:00",1,"Palace Hills",10
"418","2020-04-06 04:40:00",2,"Northwest",5
"419","2020-04-06 04:40:00",15,"Weston",1
"420","2020-04-06 04:40:00",19,"West Parton",2
"421","2020-04-06 04:45:00",5,"Southwest",3
"422","2020-04-06 04:45:00",6,"Downtown",7
"423","2020-04-06 04:45:00",8,"Scenic Vista",10
"424","2020-04-06 04:45:00",15,"Weston",10
"425","2020-04-06 04:50:00",5,"Southwest",8
"426","2020-04-06 04:50:00",14,"Easton",3
"427","2020-04-06 04:50:00",15,"Weston",3
"428","2020-04-06 04:50:00",18,"East Parton",1
"429","2020-04-06 04:55:00",8,"Scenic Vista",8
"430","2020-04-06 04:55:00",9,"Broadview",5
"431","2020-04-06 04:55:00",9,"Broadview",10
"432","2020-04-06 04:55:00",14,"Easton",6
"433","2020-04-06 05:00:00",2,"Northwest",0
"434","2020-04-06 05:00:00",2,"Northwest",0
"435","2020-04-06 05:00:00",15,"Weston",3
"436","2020-04-06 05:00:00",19,"West Parton",1
"437","2020-04-06 05:05:00",2,"Northwest",10
"438","2020-04-06 05:05:00",2,"Northwest",6
"439","2020-04-06 05:05:00",5,"Southwest",0
"440","2020-04-06 05:05:00",6,"Downtown",2
"441","2020-04-06 05:05:00",15,"Weston",8
"442","2020-04-06 05:10:00",2,"Northwest",10
"443","2020-04-06 05:10:00",6,"Downtown",7
"444","2020-04-06 05:10:00",6,"Downtown",10
"445","2020-04-06 05:10:00",6,"Downtown",5
"446","2020-04-06 05:10:00",6,"Downtown",6
"447","2020-04-06 05:10:00",12,"Pepper Mill",7
"448","2020-04-06 05:10:00",15,"Weston",5
"449","2020-04-06 05:10:00",16,"Southton",9
"450","2020-04-06 05:15:00",2,"Northwest",0
"451","2020-04-06 05:15:00",4,"Safe Town",6
"452","2020-04-06 05:15:00",5,"Southwest",3
"453","2020-04-06 05:15:00",8,"Scenic Vista",4
"454","2020-04-06 05:15:00",10,"Chapparal",2
"455","2020-04-06 05:15:00",15,"Weston",10
"456","2020-04-06 05:15:00",16,"Southton",8
"457","2020-04-06 05:15:00",18,"East Parton",10
"458","2020-04-06 05:20:00",1,"Palace Hills",10
"459","2020-04-06 05:20:00",2,"Northwest",10
"460","2020-04-06 05:20:00",3,"Old Town",3
"461","2020-04-06 05:20:00",3,"Old Town",4
"462","2020-04-06 05:20:00",6,"Downtown",10
"463","2020-04-06 05:20:00",6,"Downtown",2
"464","2020-04-06 05:20:00",8,"Scenic Vista",6
"465","2020-04-06 05:20:00",8,"Scenic Vista",8
"466","2020-04-06 05:20:00",8,"Scenic Vista",2
"467","2020-04-06 05:20:00",12,"Pepper Mill",10
"468","2020-04-06 05:20:00",14,"Easton",1
"469","2020-04-06 05:20:00",15,"Weston",10
"470","2020-04-06 05:20:00",18,"East Parton",5
"471","2020-04-06 05:25:00",4,"Safe Town",5
"472","2020-04-06 05:25:00",9,"Broadview",9
"473","2020-04-06 05:25:00",9,"Broadview",5
"474","2020-04-06 05:25:00",11,"Terrapin",10
"475","2020-04-06 05:25:00",15,"Weston",8
"476","2020-04-06 05:25:00",18,"East Parton",10
"477","2020-04-06 05:30:00",2,"Northwest",3
"478","2020-04-06 05:30:00",3,"Old Town",0
"479","2020-04-06 05:30:00",5,"Southwest",0
"480","2020-04-06 05:30:00",6,"Downtown",2
"481","2020-04-06 05:30:00",15,"Weston",10
"482","2020-04-06 05:30:00",18,"East Parton",5
"483","2020-04-06 05:35:00",3,"Old Town",2
"484","2020-04-06 05:35:00",6,"Downtown",10
"485","2020-04-06 05:35:00",6,"Downtown",5
"486","2020-04-06 05:35:00",8,"Scenic Vista",1
"487","2020-04-06 05:35:00",9,"Broadview",2
"488","2020-04-06 05:35:00",15,"Weston",10
"489","2020-04-06 05:35:00",19,"West Parton",4
"490","2020-04-06 05:40:00",3,"Old Town",0
"491","2020-04-06 05:40:00",3,"Old Town",7
"492","2020-04-06 05:40:00",3,"Old Town",7
"493","2020-04-06 05:40:00",5,"Southwest",9
"494","2020-04-06 05:40:00",6,"Downtown",3
"495","2020-04-06 05:40:00",9,"Broadview",9
"496","2020-04-06 05:40:00",15,"Weston",5
"497","2020-04-06 05:40:00",16,"Southton",0
"498","2020-04-06 05:40:00",16,"Southton",7
"499","2020-04-06 05:40:00",17,"Oak Willow",0
"500","2020-04-06 05:45:00",3,"Old Town",1
"501","2020-04-06 05:45:00",3,"Old Town",10
"502","2020-04-06 05:45:00",5,"Southwest",9
"503","2020-04-06 05:45:00",6,"Downtown",10
"504","2020-04-06 05:45:00",7,"Wilson Forest",NA
"505","2020-04-06 05:45:00",8,"Scenic Vista",10
"506","2020-04-06 05:45:00",9,"Broadview",10
"507","2020-04-06 05:45:00",9,"Broadview",7
"508","2020-04-06 05:45:00",9,"Broadview",7
"509","2020-04-06 05:45:00",14,"Easton",4
"510","2020-04-06 05:45:00",15,"Weston",4
"511","2020-04-06 05:50:00",8,"Scenic Vista",1
"512","2020-04-06 05:50:00",15,"Weston",1
"513","2020-04-06 05:50:00",15,"Weston",6
"514","2020-04-06 05:50:00",18,"East Parton",0
"515","2020-04-06 05:55:00",2,"Northwest",6
"516","2020-04-06 05:55:00",4,"Safe Town",10
"517","2020-04-06 05:55:00",5,"Southwest",5
"518","2020-04-06 05:55:00",6,"Downtown",6
"519","2020-04-06 05:55:00",6,"Downtown",10
"520","2020-04-06 05:55:00",9,"Broadview",9
"521","2020-04-06 05:55:00",14,"Easton",1
"522","2020-04-06 05:55:00",15,"Weston",1
"523","2020-04-06 05:55:00",16,"Southton",0
"524","2020-04-06 05:55:00",18,"East Parton",5
"525","2020-04-06 06:00:00",2,"Northwest",1
"526","2020-04-06 06:00:00",3,"Old Town",8
"527","2020-04-06 06:00:00",8,"Scenic Vista",0
